Food code,Main food description,WWEIA number,WWEIA description,Energy (kcal),Protein (g),Carbohydrate (g),Total Sugars (g),Total Fiber (g),Total Fat (g),Water (g)
27343010,"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",3004,Poultry mixed dishes,147,7.95,16.59,0.9,1.5,5.46,68.67
27343020,"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",3004,Poultry mixed dishes,151,8,18.11,0.83,1.4,5.41,67.19
27343410,"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",3004,Poultry mixed dishes,129,6.08,13.69,0.75,1.1,5.62,73.42
27343420,"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",3004,Poultry mixed dishes,130,6.13,14.86,0.7,1,5.2,72.6
27343470,"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",3004,Poultry mixed dishes,128,6.06,13.46,1.12,1.2,5.64,73.61
27343480,"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",3004,Poultry mixed dishes,132,6.09,14.49,1.07,1.1,5.64,72.55
27343510,"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",3004,Poultry mixed dishes,130,6.16,13.58,1.6,1.5,5.84,73.03
27343520,"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",3004,Poultry mixed dishes,134,6.19,14.69,1.55,1.4,5.84,71.93
27343910,Chicken or turkey chow mein or chop suey with noodles,3402,Fried rice and lo/chow mein,131,9.91,11.15,1.54,1.5,5.43,72.26
27343950,"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",3004,Poultry mixed dishes,145,8.9,14.16,0.74,1.1,5.97,69.44
27343960,"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",3004,Poultry mixed dishes,149,8.93,15.32,0.69,1.1,5.97,68.3
27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",3004,Poultry mixed dishes,150,6.78,18.2,0.69,1,5.47,68.3
27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",3004,Poultry mixed dishes,151,6.85,19.78,0.62,0.9,4.96,67.14
27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",3004,Poultry mixed dishes,132,5.21,14.89,0.59,0.8,5.66,73.05
27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",3004,Poultry mixed dishes,135,5.25,16.03,0.54,0.7,5.46,72.1
27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",3004,Poultry mixed dishes,150,5.66,14.37,0.96,0.7,7.96,70.51
27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,131,9.36,7.95,1.36,1.1,6.92,74.63
27345320,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,133,9.63,7.76,1.48,0.8,7.15,74.37
27345410,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",3004,Poultry mixed dishes,131,5.26,14.57,0.97,0.8,5.68,73.26
27345420,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",3004,Poultry mixed dishes,131,5.31,15.67,0.92,0.8,5.29,72.54
27345440,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",3004,Poultry mixed dishes,142,8.05,15.54,0.58,0.8,5.15,69.77
27345450,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",3004,Poultry mixed dishes,146,8.09,16.69,0.53,0.7,5.16,68.62
27345510,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",3004,Poultry mixed dishes,130,5.32,14.84,1.44,1.1,5.47,73.02
27345520,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",3004,Poultry mixed dishes,133,5.35,15.94,1.39,1,5.48,71.92
27347100,"Pot pie, chicken",3004,Poultry mixed dishes,254,9.24,23.88,3.33,1.9,13.53,52.12
27347200,"Chicken or turkey, stuffing, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",3004,Poultry mixed dishes,159,7.12,13.28,1.95,1.3,8.74,69.53
27347210,"Chicken or turkey,stuffing, and vegetables excluding carrots, broccoli, and dark green leafy; no sauce",3004,Poultry mixed dishes,165,7.17,14.85,1.88,1.2,8.75,67.97
27347220,"Chicken or turkey, stuffing, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",3004,Poultry mixed dishes,131,5.46,11.27,1.52,1,7.18,74.81
27347230,"Chicken or turkey, stuffing, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",3004,Poultry mixed dishes,128,5.22,11.81,1.4,0.8,6.82,74.98
27347240,"Chicken or turkey, dumplings, and vegetables including carrots, broccoli, and/or dark green leafy; gravy",3004,Poultry mixed dishes,127,5.59,11.62,1.11,0.9,6.64,74.68
27347250,"Chicken or turkey, dumplings, and vegetables excluding carrots, broccoli, and dark green leafy; gravy",3004,Poultry mixed dishes,128,5.65,12.8,1.06,0.8,6.22,73.9
27348100,"Chicken fricassee, Puerto Rican style",3004,Poultry mixed dishes,172,12.14,7.12,1.26,1.2,10.67,67.52
27350020,Paella with seafood,3202,Rice mixed dishes,143,8.03,16.4,0.92,0.8,4.77,68.81
27350050,Shrimp chow mein or chop suey with noodles,3402,Fried rice and lo/chow mein,117,9.05,11.37,1.51,1.5,4.03,73.82
27350060,"Shrimp creole, with rice",3006,Seafood mixed dishes,123,10.13,11.91,0.96,0.8,3.64,72.84
27350080,"Tuna noodle casserole with vegetables, cream or white sauce",3006,Seafood mixed dishes,149,8.99,14.16,2.37,0.8,6.22,69.47
27350090,"Fish, noodles, and vegetables including carrots, broccoli, and/or dark green leafy; cheese sauce",3006,Seafood mixed dishes,137,8.35,14.16,0.74,1.1,5.22,70.8
27350100,"Fish, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",3006,Seafood mixed dishes,141,8.39,15.32,0.69,1.1,5.22,69.65
27350110,Bouillabaisse,3006,Seafood mixed dishes,85,11.33,1.4,0.53,0.2,3.48,82.69
27350310,"Seafood stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",3006,Seafood mixed dishes,74,8.83,6.24,1.67,0.9,1.34,81.62
27350410,Tuna noodle casserole with vegetables and mushroom sauce,3006,Seafood mixed dishes,124,8.11,12.96,1.49,0.9,4.46,73.27
27351010,"Codfish with starchy vegetables, Puerto Rican style",3006,Seafood mixed dishes,135,3.53,18.46,2.93,2.7,5.43,71.45
27351040,"Biscayne codfish, Puerto Rican style",3006,Seafood mixed dishes,190,9.2,11.06,1.85,1.9,12.24,65.86
27360000,"Stew, NFS",3002,Meat mixed dishes,90,5.24,8.25,1.58,1.2,3.98,81.26
27360080,"Chow mein or chop suey, NS as to type of meat, with noodles",3402,Fried rice and lo/chow mein,131,9.91,11.15,1.54,1.5,5.43,72.26
27360090,"Paella, NFS",3202,Rice mixed dishes,169,9.54,15.77,0.67,0.6,7.17,65.18
27360120,"Chow mein or chop suey, various types of meat, with noodles",3402,Fried rice and lo/chow mein,134,10.36,11.16,1.54,1.5,5.57,71.65
27361010,"Stewed variety meats, mostly liver, Puerto Rican style",3002,Meat mixed dishes,110,15.78,5.73,1.94,1,2.49,74.4
27362000,"Stewed tripe, with potatoes, Puerto Rican style",3002,Meat mixed dishes,108,8.57,9.45,2.03,1.7,4.07,75.78
27363000,Gumbo with rice,3006,Seafood mixed dishes,89,8.16,6.55,1.7,0.9,3.43,80.46
27363100,Jambalaya with meat and rice,3202,Rice mixed dishes,161,13.77,8.64,0.94,0.7,7.97,68.28
27410210,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",3002,Meat mixed dishes,116,11.41,3,1.27,1.4,6.73,77.52
27410220,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",3002,Meat mixed dishes,121,10.03,5.16,0.99,1.1,7.09,76.48
27410250,"Beef shish kabob with vegetables, excluding potatoes",3002,Meat mixed dishes,121,14.81,4.99,2.33,0.9,4.89,74.18
27411100,"Beef with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",3002,Meat mixed dishes,110,8.24,4.48,2.51,1.7,6.99,78.86
27411120,Swiss steak,3002,Meat mixed dishes,132,10.83,3.57,1.16,0.9,8.12,75.66
27411150,"Beef rolls, stuffed with vegetables or meat mixture, tomato-based sauce",3002,Meat mixed dishes,194,20.56,6.51,1.23,0.7,9.07,60.96
27411200,"Beef with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",3002,Meat mixed dishes,115,7.67,5.96,2.23,1.4,7.18,77.85
27414100,"Beef with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, mushroom sauce",3002,Meat mixed dishes,115,7.8,5.24,1.59,1.1,7.16,78.6
27414200,"Beef with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce",3002,Meat mixed dishes,121,7.85,6.97,1.51,1,7.16,76.83
27415100,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,144,11.72,4.65,1.5,1.2,8.81,73.6
27415110,Beef and broccoli,3404,Stir-fry and soy-based sauce mixtures,160,10.43,5.09,1.23,1.3,10.63,72.05
27415120,"Beef, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,115,7.3,4.75,1.6,1.2,7.68,79.08
27415130,Szechuan beef,3404,Stir-fry and soy-based sauce mixtures,105,7.08,7.29,2.41,1.5,5.3,78.82
27415140,Hunan beef,3404,Stir-fry and soy-based sauce mixtures,105,7.08,7.29,2.41,1.5,5.3,78.82
27415150,"Beef chow mein or chop suey, no noodles",3402,Fried rice and lo/chow mein,82,10.76,3.85,1.76,0.8,2.61,81.66
27415170,Kung Pao beef,3404,Stir-fry and soy-based sauce mixtures,219,18.34,4.74,1.46,1.1,14.57,61.11
27415200,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,146,12.12,4.3,1.65,0.9,9.15,73.25
27415220,"Beef, tofu, and vegetables excluding carrots, broccoli,  and dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,116,7.51,4.42,1.75,0.9,7.95,78.96
27416100,"Beef and vegetables, Hawaiian style",3002,Meat mixed dishes,84,4.33,14.13,5.6,1.8,1.48,76.63
27416150,Pepper steak,3002,Meat mixed dishes,145,11.88,4.34,1.67,0.7,9.12,73.55
27416200,"Beef, ground, with egg and onion",3002,Meat mixed dishes,228,21.86,1.05,0.54,0.1,14.54,60.32
27416250,Beef salad,3002,Meat mixed dishes,260,17.9,2.82,2.1,0.4,19.32,58.92
27416300,"Beef taco filling: beef, cheese, tomato, taco sauce",3502,Burritos and tacos,181,12.99,6.33,4.06,0.9,11.32,65.96
27416400,Stir fried beef and vegetables in soy sauce,3404,Stir-fry and soy-based sauce mixtures,95,10.8,4.44,2.58,0.9,3.74,79.7
27416450,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",3002,Meat mixed dishes,115,8.06,4.5,1,1,7.34,78.93
27416500,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",3002,Meat mixed dishes,122,8.11,6.47,0.91,0.9,7.34,76.95
27418110,Seasoned shredded soup meat,3002,Meat mixed dishes,206,18.22,3.59,1.74,0.9,12.79,63.58
27418210,"Beef stew with vegetables excluding potatoes, Puerto Rican style",3002,Meat mixed dishes,215,15.08,6.71,2.78,2.2,14.14,60.88
27418310,"Corned beef with tomato sauce and onion, Puerto Rican style",3002,Meat mixed dishes,200,19.18,2.04,1.08,0.4,12.36,65.94
27418410,"Beef steak with onions, Puerto Rican style",3002,Meat mixed dishes,321,20.92,3.89,1.55,0.7,24.12,46.26
27420010,Cabbage with ham hocks,3002,Meat mixed dishes,71,7.97,4.5,2.69,1.7,2.49,83.68
27420020,Ham or pork salad,3002,Meat mixed dishes,230,13.31,2.75,2.06,0.4,18.09,63
27420040,Frankfurters or hot dogs and sauerkraut,3002,Meat mixed dishes,198,7.56,3.42,1.46,1.1,17.31,69.15
27420060,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",3002,Meat mixed dishes,123,11.2,3.14,1.33,1.5,7.27,77.05
27420080,Greens with ham or pork,6411,Other dark green vegetables,47,4.91,4.68,0.84,3.6,1.41,86.78
27420100,"Pork, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-base sauce",3404,Stir-fry and soy-based sauce mixtures,116,7,4.75,1.6,1.2,7.77,79.29
27420110,"Pork and vegetables, Hawaiian style",3404,Stir-fry and soy-based sauce mixtures,89,7.43,6.9,2.21,1.7,3.63,80.95
27420120,Pork and watercress with soy-based sauce,3404,Stir-fry and soy-based sauce mixtures,190,14.88,3.35,1.05,0.5,12.68,67.7
27420150,Kung Pao pork,3404,Stir-fry and soy-based sauce mixtures,222,17.3,4.74,1.46,1.1,14.89,61.84
27420160,"Moo Shu pork, without Chinese pancake",3404,Stir-fry and soy-based sauce mixtures,153,10.41,4.01,1.76,0.9,10.7,72.08
27420170,Pork and onions with soy-based sauce,3404,Stir-fry and soy-based sauce mixtures,149,11.06,5.43,2.17,0.8,9.14,73.24
27420200,Pork hash,3002,Meat mixed dishes,185,12.95,1.93,0.56,0.5,13.65,69.56
27420250,"Ham and vegetables including carrots broccoli, and/or dark- green leafy; no potatoes, no sauce",3002,Meat mixed dishes,115,7.45,2.59,1.1,1.2,8.28,79.45
27420270,"Ham and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",3002,Meat mixed dishes,120,7.56,5.12,0.98,1.1,7.83,77.34
27420350,"Pork and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",3002,Meat mixed dishes,124,10.07,5.52,1.06,1.2,7.03,76.16
27420370,"Pork, tofu, and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,117,7.2,4.42,1.75,0.9,8.05,79.18
27420390,"Pork chow mein or chop suey, no noodles",3402,Fried rice and lo/chow mein,98,10.34,3.85,1.76,0.8,4.3,80.49
27420400,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",3002,Meat mixed dishes,111,7.76,4.48,2.51,1.7,7.13,79.2
27420410,"Pork and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",3002,Meat mixed dishes,118,7.81,6.44,2.42,1.5,7.14,77.23
27420450,"Sausage and vegetables including  carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",3002,Meat mixed dishes,113,5.56,4.94,2.83,1.7,8.34,78.72
27420460,"Sausage and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",3002,Meat mixed dishes,120,5.62,6.94,2.74,1.6,8.34,76.72
27420470,"Sausage and peppers, no sauce",3002,Meat mixed dishes,247,13.99,3.26,1.88,0.3,19.87,60.88
27420500,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,145,11.02,4.65,1.5,1.2,9.03,74.08
27420510,"Pork and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,148,11.39,4.3,1.65,0.9,9.37,73.76
27420520,"Pork shish kabob with vegetables, excluding potatoes",3002,Meat mixed dishes,124,13.88,4.99,2.33,0.9,5.18,74.82
27421010,"Stuffed christophine, Puerto Rican style",3002,Meat mixed dishes,214,12.6,4.45,1.7,1.5,16.18,65.24
27422010,"Pork chop stewed with vegetables, Puerto Rican style",3002,Meat mixed dishes,93,10.82,5.21,2.52,1.3,3.17,79.27
27430400,"Lamb or mutton stew with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",3002,Meat mixed dishes,117,13.52,6.37,1.28,1.8,3.79,74.77
27430580,"Veal with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream or white sauce",3002,Meat mixed dishes,124,9.33,5.94,2.73,0.8,6.82,76.27
27430590,"Veal with vegetables excluding carrots, broccoli, and dark-green leafy; and potatoes, cream or white sauce",3002,Meat mixed dishes,126,10.67,6.69,2.22,0.9,6.32,74.71
27430610,"Lamb shish kabob with vegetables, excluding potatoes",3002,Meat mixed dishes,121,12.22,4.99,2.33,0.9,5.69,75.86
27440110,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",3004,Poultry mixed dishes,118,9.66,2.88,1.22,1.4,7.78,78.41
27440120,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",3004,Poultry mixed dishes,123,8.72,5.08,0.98,1.1,7.96,77.07
27440130,"Chicken or turkey shish kabob with vegetables, excluding potatoes",3004,Poultry mixed dishes,103,13.06,4.99,2.33,0.9,3.7,77.08
27441120,"Chicken or turkey creole, without rice",3004,Poultry mixed dishes,103,13.82,2.96,1.83,1.1,4.22,77.76
27442110,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",3004,Poultry mixed dishes,112,7.1,4.47,1,1,7.44,79.83
27442120,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",3004,Poultry mixed dishes,119,7.16,6.43,0.9,0.9,7.45,77.86
27443110,"Chicken or turkey a la king with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream, white, or soup-based sauce",3004,Poultry mixed dishes,187,9.41,6.76,2.57,0.6,13.8,68.56
27443120,"Chicken or turkey a la king with vegetables excluding carrorts, broccoli, and dark-green leafy; no potatoes, cream, white, or soup-based sauce",3004,Poultry mixed dishes,181,9.57,6.31,2.46,0.5,13.34,69.16
27443150,Chicken or turkey divan,3004,Poultry mixed dishes,140,15.51,4.01,0.95,1.3,7.26,71.95
27445110,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,95,8.18,5.38,2.93,0.9,4.56,80.24
27445120,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,132,10.68,4.35,1.7,0.9,8.21,75.55
27445125,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",3004,Poultry mixed dishes,113,7.23,4.42,2.47,1.6,7.8,79.12
27445130,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",3004,Poultry mixed dishes,120,7.28,6.35,2.38,1.5,7.81,77.18
27445150,General Tso chicken,3404,Stir-fry and soy-based sauce mixtures,295,12.9,23.99,11.6,0.9,16.36,45.15
27445180,Moo Goo Gai Pan,3404,Stir-fry and soy-based sauce mixtures,69,7.11,4.87,2.01,1.2,2.44,84.7
